gene	tpm1	tpm2	status_any	n_isoforms	diffisouse	status_overall	logFC_overall	dtu	dte	dge	logFC_overall_cat	avetpm	avetpm_cat
ENSG00000097033	74.49399	74.49399	1	4	1	0	0	1	0	0	[ 0.00, 0.56)	74.49399	[  17.148,3265.406]
ENSG00000097046	3.506607	3.506607	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	3.506607	[   2.628,  17.148)
ENSG00000097096	1.284529	4.348927	1	2	1	1	1.75942003086619	0	1	0	[ 1.54, 2.62)	2.816728	[   2.628,  17.148)
ENSG00000099260	11.352685	10.984725	1	2	1	1	0.0475347940027267	0	1	0	[ 0.00, 0.56)	11.168705	[   2.628,  17.148)
ENSG00000107404	18.06353	18.06353	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	18.06353	[  17.148,3265.406]
ENSG00000116128	2.707392	9.432062	1	3	1	1	1.80066941291128	0	1	0	[ 1.54, 2.62)	6.069727	[   2.628,  17.148)
ENSG00000116132	11.764883	11.764883	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	11.764883	[   2.628,  17.148)
ENSG00000116133	26.845816	12.3020695	1	4	0	1	1.12579622591265	0	0	1	[ 0.56, 1.54)	19.57394275	[  17.148,3265.406]
ENSG00000116138	7.75635	8.0098664	1	9	1	1	0.0464002739621529	0	1	0	[ 0.00, 0.56)	7.8831082	[   2.628,  17.148)
ENSG00000116141	2.202125	2.596576	1	5	1	1	0.237714089303492	0	1	0	[ 0.00, 0.56)	2.3993505	[   0.362,   2.628)
ENSG00000116147	0.0698325	0.0698325	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.0698325	[   0.000,   0.362)
ENSG00000116151	3.9798615	3.9798615	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	3.9798615	[   2.628,  17.148)
ENSG00000116157	6.9784409	1.2850209	1	2	1	1	2.44111292624575	0	1	0	[ 1.54, 2.62)	4.1317309	[   2.628,  17.148)
ENSG00000116161	56.5493840055749	3.36204	1	9	0	1	4.07210251466449	0	0	1	[ 2.62,13.22]	29.9557120027875	[  17.148,3265.406]
ENSG00000116171	200.704051	200.704051	1	16	1	0	0	1	0	0	[ 0.00, 0.56)	200.704051	[  17.148,3265.406]
ENSG00000116183	0.858173	1.211467	1	5	1	1	0.497414690170776	0	1	0	[ 0.00, 0.56)	1.03482	[   0.362,   2.628)
ENSG00000116191	19.115486	8.720896	1	9	1	1	1.13219360758886	0	1	0	[ 0.56, 1.54)	13.918191	[   2.628,  17.148)
ENSG00000116194	28.76621	28.76621	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	28.76621	[  17.148,3265.406]
ENSG00000116198	16.23042	46.35448	1	11	0	1	1.51400844359929	0	0	1	[ 0.56, 1.54)	31.29245	[  17.148,3265.406]
ENSG00000116199	13.9312	13.9312	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	13.9312	[   2.628,  17.148)
ENSG00000116205	4.024555	4.024555	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	4.024555	[   2.628,  17.148)
ENSG00000116209	359.433177	359.433177	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	359.433177	[  17.148,3265.406]
ENSG00000116212	12.757443	12.757443	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	12.757443	[   2.628,  17.148)
ENSG00000116213	12.012679	12.012679	1	10	1	0	0	1	0	0	[ 0.00, 0.56)	12.012679	[   2.628,  17.148)
ENSG00000116218	0.0158509	0.0158509	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.0158509	[   0.000,   0.362)
ENSG00000116221	51.408416	3.693236	1	5	1	1	3.79904720066248	0	1	0	[ 2.62,13.22]	27.550826	[  17.148,3265.406]
ENSG00000116237	38.3984	38.3984	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	38.3984	[  17.148,3265.406]
ENSG00000116251	723.797486	723.797486	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	723.797486	[  17.148,3265.406]
ENSG00000116254	0.4891094	0.4891094	1	7	1	0	0	1	0	0	[ 0.00, 0.56)	0.4891094	[   0.362,   2.628)
ENSG00000116260	98.01669	98.01669	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	98.01669	[  17.148,3265.406]
ENSG00000116266	44.054356	3.14439	1	7	0	1	3.8084326049092	0	0	1	[ 2.62,13.22]	23.599373	[  17.148,3265.406]
ENSG00000116273	2.59824	2.59824	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	2.59824	[   0.362,   2.628)
ENSG00000116285	45.182955	8.9233134	1	5	0	1	2.34012721168306	0	0	1	[ 1.54, 2.62)	27.0531342	[  17.148,3265.406]
ENSG00000116288	224.122507	224.122507	0	10	0	0	0	0	0	0	[ 0.00, 0.56)	224.122507	[  17.148,3265.406]
ENSG00000116299	18.93958	18.93958	1	15	1	0	0	1	0	0	[ 0.00, 0.56)	18.93958	[  17.148,3265.406]
ENSG00000116329	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000116337	18.532376	18.532376	1	26	1	0	0	1	0	0	[ 0.00, 0.56)	18.532376	[  17.148,3265.406]
ENSG00000116350	53.55428	3.82661	1	7	0	1	3.8068631010234	0	0	1	[ 2.62,13.22]	28.690445	[  17.148,3265.406]
ENSG00000116353	14.2405340026954	40.2731628	1	18	0	1	1.49981553026794	0	0	1	[ 0.56, 1.54)	27.2568484013477	[  17.148,3265.406]
ENSG00000116396	3.7101789	3.966206	1	7	1	1	0.096270857967787	0	1	0	[ 0.00, 0.56)	3.83819245	[   2.628,  17.148)
ENSG00000116406	25.1429207	25.1429207	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	25.1429207	[  17.148,3265.406]
ENSG00000116455	28.241065	28.241065	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	28.241065	[  17.148,3265.406]
ENSG00000116459	280.61075	177.01519	1	6	1	1	0.664697112703204	0	1	0	[ 0.56, 1.54)	228.81297	[  17.148,3265.406]
ENSG00000116473	99.04005	99.04005	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	99.04005	[  17.148,3265.406]
ENSG00000116478	120.540096	104.836406	1	11	1	1	0.201373317711827	0	1	0	[ 0.00, 0.56)	112.688251	[  17.148,3265.406]
ENSG00000116489	106.399431	106.399431	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	106.399431	[  17.148,3265.406]
ENSG00000116497	8.412777	7.686301	1	17	1	1	0.130292628556479	0	1	0	[ 0.00, 0.56)	8.049539	[   2.628,  17.148)
ENSG00000116514	29.51019	29.51019	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	29.51019	[  17.148,3265.406]
ENSG00000116521	16.421571955	16.421571955	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	16.421571955	[   2.628,  17.148)
ENSG00000116525	2.092357	2.092357	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	2.092357	[   0.362,   2.628)
ENSG00000116539	13.050497	13.050497	1	7	1	0	0	1	0	0	[ 0.00, 0.56)	13.050497	[   2.628,  17.148)
ENSG00000116544	0.330698	0.330698	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	0.330698	[   0.000,   0.362)
ENSG00000116560	132.743803	132.743803	0	10	0	0	0	0	0	0	[ 0.00, 0.56)	132.743803	[  17.148,3265.406]
ENSG00000116574	25.70932	25.70932	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	25.70932	[  17.148,3265.406]
ENSG00000116580	14.0856410492	14.0856410492	0	23	0	0	0	0	0	0	[ 0.00, 0.56)	14.0856410492	[   2.628,  17.148)
ENSG00000116584	36.058971	36.058971	1	17	1	0	0	1	0	0	[ 0.00, 0.56)	36.058971	[  17.148,3265.406]
ENSG00000116586	61.296621	61.296621	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	61.296621	[  17.148,3265.406]
ENSG00000116604	22.429905	22.429905	0	10	0	0	0	0	0	0	[ 0.00, 0.56)	22.429905	[  17.148,3265.406]
ENSG00000116641	11.6170033	88.208987	1	8	0	1	2.92468768755661	0	0	1	[ 2.62,13.22]	49.91299515	[  17.148,3265.406]
ENSG00000116649	42.397539	42.397539	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	42.397539	[  17.148,3265.406]
ENSG00000116652	0.266567	0.266567	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.266567	[   0.000,   0.362)
ENSG00000116661	2.4850122	2.4850122	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	2.4850122	[   0.362,   2.628)
ENSG00000116663	7.92883	7.92883	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	7.92883	[   2.628,  17.148)
ENSG00000116667	39.3554849	39.3554849	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	39.3554849	[  17.148,3265.406]
ENSG00000116668	3.78251	3.78251	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	3.78251	[   2.628,  17.148)
ENSG00000116670	13.181558	13.181558	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	13.181558	[   2.628,  17.148)
ENSG00000116675	1.89663	1.89663	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	1.89663	[   0.362,   2.628)
ENSG00000116678	8.05253894	8.05253894	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	8.05253894	[   2.628,  17.148)
ENSG00000116679	79.5069350018914	79.715966	1	10	1	1	0.00378799978792492	0	1	0	[ 0.00, 0.56)	79.6114505009457	[  17.148,3265.406]
ENSG00000116685	32.451801	36.41759	1	2	1	1	0.166336905826691	0	1	0	[ 0.00, 0.56)	34.4346955	[  17.148,3265.406]
ENSG00000116688	39.947533	12.214315	1	6	0	1	1.70953345379362	0	0	1	[ 1.54, 2.62)	26.080924	[  17.148,3265.406]
ENSG00000116690	0.5455655	0.5455655	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	0.5455655	[   0.362,   2.628)
ENSG00000116691	13.001824	13.001824	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	13.001824	[   2.628,  17.148)
ENSG00000116698	23.242997	23.370985617	1	16	1	1	0.00792247290146687	0	1	0	[ 0.00, 0.56)	23.3069913085	[  17.148,3265.406]
ENSG00000116701	25.073574	19.897714	1	7	1	1	0.333564960752275	0	1	0	[ 0.00, 0.56)	22.485644	[  17.148,3265.406]
ENSG00000116703	0.0489529	0.0489529	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	0.0489529	[   0.000,   0.362)
ENSG00000116704	15.844604	15.844604	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	15.844604	[   2.628,  17.148)
ENSG00000116711	10.4778854065346	25.51676	1	3	0	1	1.28409756511133	0	0	1	[ 0.56, 1.54)	17.9973227032673	[  17.148,3265.406]
ENSG00000116717	86.739561	86.4704398	1	4	1	1	0.00448311450001866	0	1	0	[ 0.00, 0.56)	86.6050004	[  17.148,3265.406]
ENSG00000116721	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000116726	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000116729	49.484871	14.2405340026954	1	15	0	1	1.79698427110168	0	0	1	[ 1.54, 2.62)	31.8627025013477	[  17.148,3265.406]
ENSG00000116731	13.962519	21.256033	1	14	0	1	0.606313128818341	0	0	1	[ 0.56, 1.54)	17.609276	[  17.148,3265.406]
ENSG00000116741	158.90585	158.90585	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	158.90585	[  17.148,3265.406]
ENSG00000116745	0.0879607	0.0879607	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0879607	[   0.000,   0.362)
ENSG00000116747	11.6759381	11.605098	1	13	1	1	0.00877976185824575	0	1	0	[ 0.00, 0.56)	11.64051805	[   2.628,  17.148)
ENSG00000116748	7.847745	22.552147	1	4	0	1	1.52291471751537	0	0	1	[ 0.56, 1.54)	15.199946	[   2.628,  17.148)
ENSG00000116750	25.708082	25.708082	0	15	0	0	0	0	0	0	[ 0.00, 0.56)	25.708082	[  17.148,3265.406]
ENSG00000116752	42.5823	42.5823	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	42.5823	[  17.148,3265.406]
ENSG00000116754	79.466697	79.466697	0	19	0	0	0	0	0	0	[ 0.00, 0.56)	79.466697	[  17.148,3265.406]
ENSG00000116761	6.799402	6.799402	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	6.799402	[   2.628,  17.148)
ENSG00000116771	9.42904	9.42904	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	9.42904	[   2.628,  17.148)
ENSG00000116774	40.72638	8.06145	1	4	0	1	2.33685232239169	0	0	1	[ 1.54, 2.62)	24.393915	[  17.148,3265.406]
ENSG00000116783	0.9753404	0.9753404	0	11	0	0	0	0	0	0	[ 0.00, 0.56)	0.9753404	[   0.362,   2.628)
ENSG00000116785	0.5332851	0.2773505	1	5	1	1	0.943196693328555	0	1	0	[ 0.56, 1.54)	0.4053178	[   0.362,   2.628)
ENSG00000116786	26.25857	26.25857	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	26.25857	[  17.148,3265.406]
ENSG00000116791	22.723209	25.338546	1	7	1	1	0.157167152357514	0	1	0	[ 0.00, 0.56)	24.0308775	[  17.148,3265.406]
ENSG00000116793	8.9763476965	80.3929	1	14	0	1	3.16286762904461	0	0	1	[ 2.62,13.22]	44.68462384825	[  17.148,3265.406]
ENSG00000116809	11.000239903	12.886987903	1	17	1	1	0.228380111935007	0	1	0	[ 0.00, 0.56)	11.943613903	[   2.628,  17.148)
ENSG00000116815	25.553405	25.553405	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	25.553405	[  17.148,3265.406]
ENSG00000116819	0.331506	0.331506	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.331506	[   0.000,   0.362)
ENSG00000116824	24.09449	24.09449	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	24.09449	[  17.148,3265.406]
ENSG00000116830	7.965294	7.965294	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	7.965294	[   2.628,  17.148)
ENSG00000116833	11.5619886	16.0550486	1	6	1	1	0.473637477245212	0	1	0	[ 0.00, 0.56)	13.8085186	[   2.628,  17.148)
ENSG00000116852	3.781618	19.899136	1	6	0	1	2.39563024982009	0	0	1	[ 1.54, 2.62)	11.840377	[   2.628,  17.148)
ENSG00000116857	31.8029671	31.8029671	1	12	1	0	0	1	0	0	[ 0.00, 0.56)	31.8029671	[  17.148,3265.406]
ENSG00000116863	15.5196	15.5196	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	15.5196	[   2.628,  17.148)
ENSG00000116871	31.450584	31.450584	0	13	0	0	0	0	0	0	[ 0.00, 0.56)	31.450584	[  17.148,3265.406]
ENSG00000116874	8.9233134	45.182955	1	6	0	1	2.34012721168306	0	0	1	[ 1.54, 2.62)	27.0531342	[  17.148,3265.406]
ENSG00000116882	0.277042	0.593296	1	4	1	1	1.0986473485078	0	1	0	[ 0.56, 1.54)	0.435169	[   0.362,   2.628)
ENSG00000116883	1.04611	1.04611	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	1.04611	[   0.362,   2.628)
ENSG00000116885	3.2181257	3.2181257	0	13	0	0	0	0	0	0	[ 0.00, 0.56)	3.2181257	[   2.628,  17.148)
ENSG00000116898	39.8982410006378	39.8982410006378	1	4	1	0	0	1	0	0	[ 0.00, 0.56)	39.8982410006378	[  17.148,3265.406]
ENSG00000116903	6.07964	11.4619	1	2	1	1	0.914788411026378	0	1	0	[ 0.56, 1.54)	8.77077	[   2.628,  17.148)
ENSG00000116906	24.762972	24.762972	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	24.762972	[  17.148,3265.406]
ENSG00000116918	27.197743	27.197743	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	27.197743	[  17.148,3265.406]
ENSG00000116922	9.799385	9.799385	0	12	0	0	0	0	0	0	[ 0.00, 0.56)	9.799385	[   2.628,  17.148)
ENSG00000116954	17.909244	17.909244	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	17.909244	[  17.148,3265.406]
ENSG00000116957	21.036891	21.036891	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	21.036891	[  17.148,3265.406]
ENSG00000116962	28.03159	28.03159	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	28.03159	[  17.148,3265.406]
ENSG00000116977	36.8776407	37.193995	1	28	1	1	0.0123233556418727	0	1	0	[ 0.00, 0.56)	37.03581785	[  17.148,3265.406]
ENSG00000116981	0.0845445	0.0845445	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0845445	[   0.000,   0.362)
ENSG00000116983	0.270373	0.270373	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.270373	[   0.000,   0.362)
ENSG00000116984	9.454647	9.454647	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	9.454647	[   2.628,  17.148)
ENSG00000116985	5.325542	1.112318	1	2	1	1	2.25935906284557	0	1	0	[ 1.54, 2.62)	3.21893	[   2.628,  17.148)
ENSG00000116990	6.186021	8.581553	1	5	1	1	0.472227024234628	0	1	0	[ 0.00, 0.56)	7.383787	[   2.628,  17.148)
ENSG00000116991	21.027371	21.027371	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	21.027371	[  17.148,3265.406]
ENSG00000116996	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000117000	5.350756	1.324679	1	2	1	1	2.01409993801275	0	1	0	[ 1.54, 2.62)	3.3377175	[   2.628,  17.148)
ENSG00000117009	3.227733	44.054356	1	10	0	1	3.77069152871308	0	0	1	[ 2.62,13.22]	23.6410445	[  17.148,3265.406]
ENSG00000117010	2.8040812	2.8040812	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	2.8040812	[   2.628,  17.148)
ENSG00000117013	0.9537559	0.124133	1	4	0	1	2.94173337846262	0	0	1	[ 2.62,13.22]	0.53894445	[   0.362,   2.628)
ENSG00000117016	3.077949	3.077949	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	3.077949	[   2.628,  17.148)
ENSG00000117020	9.768045	12.618427	1	10	1	1	0.36939032491924	0	1	0	[ 0.00, 0.56)	11.193236	[   2.628,  17.148)
ENSG00000117036	9.823616	9.823616	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	9.823616	[   2.628,  17.148)
ENSG00000117054	50.2301324	50.2301324	0	19	0	0	0	0	0	0	[ 0.00, 0.56)	50.2301324	[  17.148,3265.406]
ENSG00000117069	3.8106767	3.8106767	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	3.8106767	[   2.628,  17.148)
ENSG00000117090	7.081142	7.081142	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	7.081142	[   2.628,  17.148)
ENSG00000117091	39.700815	39.700815	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	39.700815	[  17.148,3265.406]
ENSG00000117114	30.3654344	23.3889018	1	24	1	1	0.376605885023738	0	1	0	[ 0.00, 0.56)	26.8771681	[  17.148,3265.406]
ENSG00000117115	37.583036	37.583036	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	37.583036	[  17.148,3265.406]
ENSG00000117118	87.287612	87.287612	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	87.287612	[  17.148,3265.406]
ENSG00000117122	5.7292045	5.7292045	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	5.7292045	[   2.628,  17.148)
ENSG00000117133	29.5562	29.5562	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	29.5562	[  17.148,3265.406]
ENSG00000117139	10.952807	10.558356	1	10	1	1	0.0529154371994931	0	1	0	[ 0.00, 0.56)	10.7555815	[   2.628,  17.148)
ENSG00000117143	68.944372	68.944372	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	68.944372	[  17.148,3265.406]
ENSG00000117148	0.126364	0.126364	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.126364	[   0.000,   0.362)
ENSG00000117151	19.813224	19.813224	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	19.813224	[  17.148,3265.406]
ENSG00000117152	1.771068	1.771068	0	10	0	0	0	0	0	0	[ 0.00, 0.56)	1.771068	[   0.362,   2.628)
ENSG00000117153	18.82217	7.8781	1	4	0	1	1.25651333044575	0	0	1	[ 0.56, 1.54)	13.350135	[   2.628,  17.148)
ENSG00000117154	3.6891984	9.0820784	1	4	1	1	1.29971511344758	0	1	0	[ 0.56, 1.54)	6.3856384	[   2.628,  17.148)
ENSG00000117155	6.3877653	3.5373833	1	9	1	1	0.852628752540765	0	1	0	[ 0.56, 1.54)	4.9625743	[   2.628,  17.148)
ENSG00000117174	9.645927	13.65276	1	2	1	1	0.501200834430217	0	1	0	[ 0.00, 0.56)	11.6493435	[   2.628,  17.148)
ENSG00000117215	3.75258	3.75258	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	3.75258	[   2.628,  17.148)
ENSG00000117222	7.80872	7.80872	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	7.80872	[   2.628,  17.148)
ENSG00000117226	75.81746	75.81746	0	11	0	0	0	0	0	0	[ 0.00, 0.56)	75.81746	[  17.148,3265.406]
ENSG00000117228	32.475652	29.889251	1	8	1	1	0.119731745625089	0	1	0	[ 0.00, 0.56)	31.1824515	[  17.148,3265.406]
ENSG00000117242	2.7342	0.263331	1	1	0	1	3.37616950214414	0	0	1	[ 2.62,13.22]	1.4987655	[   0.362,   2.628)
ENSG00000117245	1.5099952	1.5099952	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	1.5099952	[   0.362,   2.628)
ENSG00000117262	5.8681859	8.4344343	1	14	1	1	0.523376734476115	0	1	0	[ 0.00, 0.56)	7.1513101	[   2.628,  17.148)
ENSG00000117266	10.5396277	16.5752097	1	24	1	1	0.653203216236318	0	1	0	[ 0.56, 1.54)	13.5574187	[   2.628,  17.148)
ENSG00000117280	10.362763	10.362763	0	9	0	0	0	0	0	0	[ 0.00, 0.56)	10.362763	[   2.628,  17.148)
ENSG00000117281	0.597249	0.928914	1	4	1	1	0.637212503193563	0	1	0	[ 0.56, 1.54)	0.7630815	[   0.362,   2.628)
ENSG00000117289	185.3837	7.0751795	1	5	0	1	4.71160383914597	0	0	1	[ 2.62,13.22]	96.22943975	[  17.148,3265.406]
ENSG00000117298	54.407001	16.453614	1	13	0	1	1.72538780340688	0	0	1	[ 1.54, 2.62)	35.4303075	[  17.148,3265.406]
ENSG00000117305	30.2887029	30.2887029	0	10	0	0	0	0	0	0	[ 0.00, 0.56)	30.2887029	[  17.148,3265.406]
ENSG00000117308	55.970478	55.970478	0	15	0	0	0	0	0	0	[ 0.00, 0.56)	55.970478	[  17.148,3265.406]
ENSG00000117318	64.38282	64.38282	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	64.38282	[  17.148,3265.406]
ENSG00000117322	6.835818	6.835818	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	6.835818	[   2.628,  17.148)
ENSG00000117335	92.532902	8.917632	1	20	0	1	3.37523386618145	0	0	1	[ 2.62,13.22]	50.725267	[  17.148,3265.406]
ENSG00000117360	11.436407782019	11.6644596	1	9	1	1	0.0284855031694356	0	1	0	[ 0.00, 0.56)	11.5504336910095	[   2.628,  17.148)
ENSG00000117362	46.8593959	46.8593959	0	9	0	0	0	0	0	0	[ 0.00, 0.56)	46.8593959	[  17.148,3265.406]
ENSG00000117385	14.71796	14.71796	0	14	0	0	0	0	0	0	[ 0.00, 0.56)	14.71796	[   2.628,  17.148)
ENSG00000117394	13.375806	13.375806	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	13.375806	[   2.628,  17.148)
ENSG00000117395	48.3610588	4.8164988	1	9	1	1	3.32778911933101	0	1	0	[ 2.62,13.22]	26.5887788	[  17.148,3265.406]
ENSG00000117399	7.041276	2.014626	1	4	1	1	1.80532485539991	0	1	0	[ 1.54, 2.62)	4.527951	[   2.628,  17.148)
ENSG00000117400	0.0750823	0.0750823	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.0750823	[   0.000,   0.362)
ENSG00000117407	2.6350039	2.6350039	0	11	0	0	0	0	0	0	[ 0.00, 0.56)	2.6350039	[   2.628,  17.148)
ENSG00000117408	10.548099	10.548099	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	10.548099	[   2.628,  17.148)
ENSG00000117410	85.835994	85.835994	0	13	0	0	0	0	0	0	[ 0.00, 0.56)	85.835994	[  17.148,3265.406]
ENSG00000117411	23.217906	23.217906	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	23.217906	[  17.148,3265.406]
ENSG00000117419	22.8855387	4.615751	1	10	0	1	2.309798947791	0	0	1	[ 1.54, 2.62)	13.75064485	[   2.628,  17.148)
ENSG00000117425	0.82156976616	0.82156976616	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.82156976616	[   0.362,   2.628)
ENSG00000117448	119.768071	119.768071	1	13	1	0	0	1	0	0	[ 0.00, 0.56)	119.768071	[  17.148,3265.406]
ENSG00000117450	340.434384	340.434384	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	340.434384	[  17.148,3265.406]
ENSG00000117461	11.037552000057	114.633112000057	1	10	1	1	3.3765316897752	0	1	0	[ 2.62,13.22]	62.835332000057	[  17.148,3265.406]
ENSG00000117472	674.561173	4.914552	1	10	0	1	7.10074556099918	0	0	1	[ 2.62,13.22]	339.7378625	[  17.148,3265.406]
ENSG00000117475	15.36988	4.91974	1	5	1	1	1.64345192258208	0	1	0	[ 1.54, 2.62)	10.14481	[   2.628,  17.148)
ENSG00000117477	0.426727	0.426727	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	0.426727	[   0.362,   2.628)
ENSG00000117479	7.13914186894	7.13914186894	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	7.13914186894	[   2.628,  17.148)
ENSG00000117480	13.474879	23.785689	1	6	1	1	0.819821498342667	0	1	0	[ 0.56, 1.54)	18.630284	[  17.148,3265.406]
ENSG00000117481	11.412889	11.5040579	1	12	1	1	0.0114788077457883	0	1	0	[ 0.00, 0.56)	11.45847345	[   2.628,  17.148)
ENSG00000117500	38.122156	9.580886	1	5	0	1	1.99239873162208	0	0	1	[ 1.54, 2.62)	23.851521	[  17.148,3265.406]
ENSG00000117501	0	0	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000117505	27.2226717	27.2226717	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	27.2226717	[  17.148,3265.406]
ENSG00000117507	0.141253	0.141253	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	0.141253	[   0.000,   0.362)
ENSG00000117519	115.867217	115.867217	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	115.867217	[  17.148,3265.406]
ENSG00000117523	40.2731628	3.7555	1	12	0	1	3.42274187363031	0	0	1	[ 2.62,13.22]	22.0143314	[  17.148,3265.406]
ENSG00000117525	98.51761	98.51761	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	98.51761	[  17.148,3265.406]
ENSG00000117528	43.5555738	43.5555738	0	9	0	0	0	0	0	0	[ 0.00, 0.56)	43.5555738	[  17.148,3265.406]
ENSG00000117533	10.834211	10.834211	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	10.834211	[   2.628,  17.148)
ENSG00000117543	19.9961425	19.9961425	1	16	1	0	0	1	0	0	[ 0.00, 0.56)	19.9961425	[  17.148,3265.406]
ENSG00000117560	0.575377	0.575377	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.575377	[   0.362,   2.628)
ENSG00000117569	7.97464552	7.97464552	0	13	0	0	0	0	0	0	[ 0.00, 0.56)	7.97464552	[   2.628,  17.148)
